Node_ID,Node_Name,Degree,Community,Betweenness_Centrality
90569,Matt Platts-Mills,1,2,0.0
90570,Lalor Roddy,1,2,0.0
90571,Piers Tempest,1,2,0.0
90572,Chris Roufs,1,2,0.0
90608,Ramesh Sippy,1,44,0.0
90609,Rohan Sippy,1,44,0.0
90610,Shridhar Raghavan,1,44,0.0
90575,Alberto Lara,1,2,0.0
90576,Steve Wheeler,1,2,0.0
90578,Teza Lawrence,1,3,0.0
90579,Jill Carter,1,3,0.0
90580,Ken Watkins,1,3,0.0
90581,Anne Dixon,1,3,0.0
90582,Andrea Mann,1,3,0.0
90583,Erica Milo,1,3,0.0
90584,Michael Kanev,1,3,0.0
90585,Michael Souther,1,3,0.0
90587,Nora McMenamy,1,2,0.0
90588,Aoife O'Sullivan,1,2,0.0
90590,Synnøve Hørsdal,1,2,0.0
90623,Kimberly Ables Jindra,1,21,0.0
90625,Vincent Rother,1,3,0.0
90626,Greg Copeland,1,3,0.0
90627,Kelly Jones,1,3,0.0
90628,Beverley Mitchell,1,3,0.0
90593,August Strindberg,1,2,0.0
90596,Melinda Wickman,1,5,0.0
90597,Eddra Gale,1,5,0.0
90599,Ulla Bourne,1,5,0.0
90600,Jean-Pierre Dorléac,1,5,0.0
90601,Audrey Bennett,1,5,0.0
90602,Mary Ann Biddle,1,5,0.0
90603,Laurence Coven,1,5,0.0
90604,Seymour Klate,1,5,0.0
90605,Susan Bugg,1,5,0.0
90607,Prateik Babbar,1,44,0.0
90613,Lindsay Seim,1,21,0.0
90614,Tyler Griffin,1,21,0.0
90615,Danielle Bisutti,1,21,0.0
90616,Brynn Bowie,1,21,0.0
90617,Dylan Quigg,1,21,0.0
16191,Julian Khazzouh,1,20,0.0
16192,Robert Cope,1,20,0.0
16200,Hayley Mooy,1,20,0.0
11155,Hope Levy,1,14,0.0
11157,Driss Benchiba,1,2,0.0
11158,Luca Giampaoli,1,2,0.0
11159,Andy Birmingham,1,2,0.0
90618,Sienna Farall,1,21,0.0
90619,Dannay Rodriguez,1,21,0.0
90621,Madison Bowie,1,21,0.0
90622,Brooke Peoples,1,21,0.0
90646,Cale Finot,1,21,0.0
90630,Alicia Drury,1,21,0.0
90631,Janna Roach,1,21,0.0
90632,Peter Amies,1,21,0.0
90633,Michael W. Silver,1,21,0.0
90634,Elizabeth Paschall,1,21,0.0
90635,Valesca Cnossen,1,21,0.0
90636,Luke McDonald,1,21,0.0
90637,Carla Brenholtz,1,21,0.0
90638,Maya Erskine,1,21,0.0
90639,Kari Hatfield,1,21,0.0
90640,Dan Trachtenberg,1,21,0.0
90641,Blumes Tracy,1,21,0.0
90642,Mat Vairo,1,21,0.0
1715,Albert Valladares,1,4,0.0
90612,Priscilla Garita,1,21,0.0
1722,Brooke Baldwin,1,4,0.0
1724,Kristine Cabanban,1,4,0.0
11163,Aneta Cebula-Hickinbotham,1,2,0.0
11166,Darryl Carter,1,2,0.0
16180,Jett Lucas,1,20,0.0
16183,Kenji Oates,1,20,0.0
16157,Isabelle Lowe,1,21,0.0
16159,Andrew Breland,1,21,0.0
16160,RJ Mino,1,21,0.0
16163,Raj Rihal,1,21,0.0
16164,Joanne Bahris,1,21,0.0
1726,Debbie Stabenow,1,4,0.0
1730,Tom Luginbill,1,4,0.0
90643,Dave Kelsey,1,21,0.0
90644,Lindsey Alvarez,1,21,0.0
90645,Chip Carey,1,21,0.0
90682,Marilyn Alex,1,26,0.0
90648,Matthew Stuecken,1,21,0.0
90649,Diane Coote,1,21,0.0
90650,Ryan LeBlanc,1,21,0.0
90651,Shamim Seifzadeh,1,21,0.0
90652,Laura Creecy,1,21,0.0
90653,Stefan Grube,1,21,0.0
90654,Kevin Van Der Meiren,1,21,0.0
90655,Daniel Hanych,1,21,0.0
90657,Eric Esch,1,12,0.0
90658,Chris Raab,1,12,0.0
90659,John Miller,1,12,0.0
90660,Kristine Young Gaffney,1,12,0.0
90662,Liz Ewart,1,12,0.0
90664,Ava Cantrell,1,26,0.0
90665,Andi Osho,1,26,0.0
90694,Claire Beale,1,26,0.0
90697,Mamie Young,1,26,0.0
90698,Vivis Colombetti,1,26,0.0
90699,Kristin Peterson,1,26,0.0
90666,Kelly Capoccia,1,26,0.0
90667,Maria Russell,1,26,0.0
90668,Lawrence Grey,1,26,0.0
90669,Amiah Miller,1,26,0.0
90670,Samantha Ward,1,26,0.0
90671,Elizabeth Pan,1,26,0.0
90673,Lotta Losten,1,26,0.0
90674,David F. Sandberg,1,26,0.0
90675,Rolando Boyce,1,26,0.0
90676,Shannon Kemp,1,26,0.0
90678,Magdalena Górka,1,26,0.0
90681,Chloe Csengery,1,26,0.0
90714,Michael Ferdie,1,26,0.0
90715,Joey Freitas,1,26,0.0
90684,Jessica Berger,1,26,0.0
90685,Hallie Foote,1,26,0.0
90688,Jessica Tyler Brown,1,26,0.0
16168,Axel Dench,1,20,0.0
16170,Sandi Finlay,1,20,0.0
16172,James Rowland,1,20,0.0
16173,Michael Kingma,1,20,0.0
16175,David Stiff,1,20,0.0
16177,Coinneach Alexander,1,20,0.0
16178,Warren Owens,1,20,0.0
16139,Laura Morgan,1,13,0.0
16145,Abigail Lowe,1,21,0.0
90690,Lauren Bittner,1,26,0.0
90692,Zachery Alexander,1,26,0.0
90727,Melanie Doctors,1,13,0.0
90729,Andrés Vázquez,1,33,0.0
90730,Pamela Reiter,1,33,0.0
90731,Franklin Ruehl,1,33,0.0
90732,Margarita Wynne,1,33,0.0
90733,Jan Esparza,1,33,0.0
90700,Ana Coto,1,26,0.0
90702,Anthony Gordon,1,26,0.0
90703,Sierra Huermann,1,26,0.0
90704,Daren Kagasoff,1,26,0.0
90706,Laura Calvo,1,26,0.0
90708,Izzie  Galanti,1,26,0.0
90709,Afra Sophia Tully,1,26,0.0
90711,Sunny May Allison,1,26,0.0
90712,Mark Maccora,1,26,0.0
90713,Sean Amborn,1,26,0.0
90743,Rosa Gloria Chagoyán,1,33,0.0
90744,J.B. Turner,1,33,0.0
90746,Nancy Taira,1,33,0.0
90747,Alessandra Rosaldo,1,33,0.0
90748,Gilda Gentile,1,33,0.0
90749,Danny Lopez,1,33,0.0
90717,Terry Stokes,1,13,0.0
90718,Roy H. Wagner,1,13,0.0
90719,Penelope Sudrow,1,13,0.0
90720,Bruce Wagner,1,13,0.0
90721,Donna Durham,1,13,0.0
90722,Mary Brown,1,13,0.0
90723,Stacey Alden,1,13,0.0
90724,Ira Heiden,1,13,0.0
90725,Sally Piper,1,13,0.0
90726,Rozlyn Sorrell,1,13,0.0
90758,Migael Penix,1,33,0.0
90759,Martin Boege,1,33,0.0
90760,Alenka Ríos,1,33,0.0
90761,Javier De la Vega,1,33,0.0
90762,Michelle Marie Benoit,1,33,0.0
90763,Eduardo Gleason,1,33,0.0
90765,Francisco Avendaño,1,33,0.0
90734,Karla Souza,1,33,0.0
90735,Roland Farmer,1,33,0.0
90736,Loreto Peralta,1,33,0.0
90737,Jake Koenig,1,33,0.0
90738,Leia Freitas,1,33,0.0
90739,Matilda Gallegos,1,33,0.0
90740,Roger Cudney,1,33,0.0
90741,Laura Krystine,1,33,0.0
90742,Hugo Stiglitz,1,33,0.0
90751,Jeannine Derbez,1,33,0.0
90752,Sebastian Mitre,1,33,0.0
90753,Agustín Bernal,1,33,0.0
90754,Nicolás del Campo,1,33,0.0
90755,Sammy Pérez,1,33,0.0
16150,Anthony Gonzalez,1,21,0.0
16152,Michael Meyers,1,21,0.0
16155,David Madison,1,21,0.0
16156,M83,1,21,0.0
11172,Massimo Zei,1,2,0.0
11173,Jamie Shelley,1,2,0.0
11174,Paul Bond,1,2,0.0
11175,Claire Levinson,1,2,0.0
11176,Javier Clave,1,2,0.0
90756,Gregg Lucas,1,33,0.0
90757,Alejandra Bogue,1,33,0.0
90766,Richie Mestre,1,33,0.0
90767,Ivan Salazar,1,33,0.0
90768,Guillermo Ríos,1,33,0.0
90769,Magda B. de Kneip,1,33,0.0
90770,Rodrigo Massa,1,33,0.0
90771,Melissa Temme,1,33,0.0
90772,Katia Kossiak,1,33,0.0
90773,Ángela Moreno,1,33,0.0
90774,Arap Bethke,1,33,0.0
90776,Jenny Siff,1,26,0.0
90777,Matt Shively,1,26,0.0
90779,Sara Mornell,1,26,0.0
90780,Alisha Boe,1,26,0.0
90781,Eddie Pasquarello,1,26,0.0
90782,Erik Pampel,1,26,0.0
90750,Camila Gallegos,1,33,0.0
90787,Brady Allen,1,26,0.0
90788,Aiden Lovekamp,1,26,0.0
11179,Steve Abela,1,2,0.0
16136,Ryan Ganimian,1,13,0.0
16110,Jeff N. Maclean,1,13,0.0
16115,Giacomo Ghiazza,1,13,0.0
16116,Daniel Nussbaum,1,13,0.0
90789,Georgica Pettus,1,26,0.0
90791,Albert Maltz,1,28,0.0
90792,Michael Rennie,1,28,0.0
90794,Rosalind Ivan,1,28,0.0
90795,Thomas Browne Henry,1,28,0.0
90796,Leon Askin,1,28,0.0
90797,Dawn Addams,1,28,0.0
90798,Richard Boone,1,28,0.0
90799,Emile Santiago,1,28,0.0
1713,Lulu Dahl,1,4,0.0
1714,Jonathan Stanley,1,4,0.0
90821,David Lodge,1,20,0.0
90822,Graham Stark,1,20,0.0
90823,Peter Jeffrey,1,20,0.0
90800,Torin Thatcher,1,28,0.0
90803,Henry Koster,1,28,0.0
90807,Nicolas Koster,1,28,0.0
90808,Betta St. John,1,28,0.0
90809,Gina Kaus,1,28,0.0
90811,Lloyd C. Douglas,1,28,0.0
90812,Pamela Robinson,1,28,0.0
90815,Ernest Thesiger,1,28,0.0
90817,Jeff Morrow,1,28,0.0
90783,Kenneth Kern,1,26,0.0
90784,Brendon Eggertsen,1,26,0.0
90818,Frank Ross,1,28,0.0
1699,Anne Marie Damman,1,4,0.0
1704,Thomas J. Fentress,1,4,0.0
1705,Brandon Bautista,1,4,0.0
1706,Justin N. Lang,1,4,0.0
16119,Chad Shattuck,1,13,0.0
16124,Ralph Lauren,1,13,0.0
16125,Mick Cummings,1,13,0.0
16129,Kris Peck,1,13,0.0
11171,Frank Gardiner,1,2,0.0
16089,Kyle Coker,1,13,0.0
16091,Marsha L. Swinton,1,13,0.0
16094,Patrick O'Neill,1,13,0.0
16095,Trevor Loomis,1,13,0.0
1709,Jeff Dumas,1,4,0.0
1710,C.T. Fletcher,1,4,0.0
90829,Vic Watterson,1,13,0.0
90830,Cassandra Rachel Friel,1,13,0.0
16096,Carmen Butts,1,13,0.0
16101,Luke Ramsey,1,13,0.0
11191,Homer,1,2,0.0
11192,John M. Barbour,1,2,0.0
90831,Virginia Peters,1,13,0.0
90832,Jonathan Mazer,1,13,0.0
90833,Joshua Weisel,1,13,0.0
90834,Lezlie Deane,1,13,0.0
90835,Frank Catalano,1,13,0.0
90836,Mel Scott-Thomas,1,13,0.0
90837,David Dunard,1,13,0.0
90838,Chason Schirmer,1,13,0.0
90839,Marilyn Rockafellow,1,13,0.0
90840,Lindsey Fields,1,13,0.0
90843,Warren Barrington,1,13,0.0
90844,Matthew Faison,1,13,0.0
90846,T. Robert Pigott,1,21,0.0
90847,Orvis Rigsby,1,21,0.0
11196,Vesselin Todorov-Vinnie,1,2,0.0
11198,Will Broadbent,1,2,0.0
11202,Alec Knox,1,2,0.0
90848,Stephanie Lowell,1,21,0.0
90850,Catherine Mangan,1,21,0.0
90852,Shawn R. McFall,1,21,0.0
90853,Meagan Riley-Grant,1,21,0.0
90854,Stephan Jones,1,21,0.0
90855,Patty Jenkins,1,21,0.0
90824,André Maranne,1,20,0.0
90826,Peter Arne,1,20,0.0
90828,Shon Greenblatt,1,13,0.0
90884,John Roberts,1,20,0.0
90885,Pauline Quirke,1,20,0.0
90886,Joan Rhodes,1,20,0.0
90887,Tony London,1,20,0.0
90888,Dennis Burgess,1,20,0.0
90889,Robert Lewis Bush,1,20,0.0
90890,Hugh Manning,1,20,0.0
90891,Tommy Wright,1,20,0.0
90892,Christopher Tucker,1,20,0.0
90861,Earl Felton,1,28,0.0
90862,G.R. Danner,1,28,0.0
90864,Gloria Pall,1,28,0.0
90866,Robert O. Cook,1,28,0.0
90872,Jack Gargan,1,28,0.0
90841,Michael McNab,1,13,0.0
90842,Tobe Sexton,1,13,0.0
90908,John Rapley,1,20,0.0
90876,Eddie Marr,1,28,0.0
90877,Ted Cooper,1,28,0.0
90879,Andrew Jacobs,1,26,0.0
16070,David Blass,1,15,0.0
16075,Molly Price,1,15,0.0
16078,Steve Cainas,1,13,0.0
16079,Karen Teneyck,1,13,0.0
16081,Patrick Hoeschen,1,13,0.0
11187,Antonio Islas,1,2,0.0
11188,Helen Medrano,1,2,0.0
11205,Alexander Gunn,1,2,0.0
11206,Piotr Stanczyk,1,2,0.0
11208,Matt Grimes,1,2,0.0
11210,Andrea Williams,1,2,0.0
90882,Crystal Santos,1,26,0.0
90923,Rich Delia,1,21,0.0
90924,Rachel Winter,1,21,0.0
90925,Tony Notargiacomo,1,21,0.0
90893,Fanny Carby,1,20,0.0
90894,Frederick Treves,1,20,0.0
90895,Roy Larner,1,20,0.0
90896,Patrick Moore,1,20,0.0
90897,Hannah Gordon,1,20,0.0
90898,Janie Kells,1,20,0.0
90899,Bernadette Milnes,1,20,0.0
90900,Pat Gorman,1,20,0.0
90901,Robin Gregory,1,20,0.0
90903,Carol Harrison,1,20,0.0
90904,Terry Sharratt,1,20,0.0
90906,Patsy Smart,1,20,0.0
90907,Christopher De Vore,1,20,0.0
90911,Helen Ryan,1,20,0.0
90912,Lydia Lisle,1,20,0.0
90913,Orla Pederson,1,20,0.0
90914,Gerald Case,1,20,0.0
11212,Trevor Eve,1,2,0.0
11213,Ulrich Schwarz,1,2,0.0
11215,Lyse Beck,1,2,0.0
11218,Ernest Gauci,1,2,0.0
16033,Cosma Shiva Hagen,1,31,0.0
16037,Nayo Wallace,1,31,0.0
90915,Lesley Scoble,1,20,0.0
90916,Nula Conwell,1,20,0.0
90918,Eric Bergren,1,20,0.0
90919,Richard Hunter,1,20,0.0
90920,Roy Evans,1,20,0.0
90921,Patricia Hodge,1,20,0.0
16041,Michael Lambert,1,31,0.0
16045,Tatsuo Yoshida,1,31,0.0
16046,David Lane Seltzer,1,31,0.0
11220,Jaya Bishop,1,2,0.0
11221,Diana Rathbun,1,2,0.0
11222,Eva Kuntz,1,2,0.0
90934,Kelly Golden,1,26,0.0
90935,Sarah Schachner,1,26,0.0
90936,Brandon Parvini,1,26,0.0
90937,Eric D. Anderson,1,26,0.0
90938,Annette Chaisson,1,26,0.0
90939,Michael Ezell,1,26,0.0
90940,Jeff Lichtfuss,1,26,0.0
90941,Robert 'Cass' McEntee,1,26,0.0
90909,Eiji Kusuhara,1,20,0.0
90910,Lesley Dunlop,1,20,0.0
90976,Trevor Fehrman,1,10,0.0
90978,Greg Brenman,1,2,0.0
90945,Matt Primm,1,26,0.0
90946,William B. Demeritt III,1,26,0.0
90947,David Gelb,1,26,0.0
90948,Asim Matin,1,26,0.0
90949,Sean T. Krishnan,1,26,0.0
90952,David Klotz,1,7,0.0
90953,Kimberly Campbell,1,7,0.0
90954,Jorja Fox,1,7,0.0
90956,Justin T. Williams,1,21,0.0
90960,Rachael Levine,1,21,0.0
90926,Ross Nathan,1,21,0.0
90927,Logan Levy,1,21,0.0
90928,Juliet Reeves,1,21,0.0
90929,Joe Newcomb,1,21,0.0
90979,Stuart Wells,1,2,0.0
90980,Jamie Draven,1,2,0.0
90981,Tracey Wilkinson,1,2,0.0
90983,Colin MacLachlan,1,2,0.0
90961,Shannon Jantz,1,21,0.0
90962,Ricky Damazio,1,21,0.0
90963,Mike Scherschel,1,21,0.0
90964,Boris Cifuentes,1,21,0.0
90965,Bret Culp,1,21,0.0
90966,Joshua Anderson,1,21,0.0
90968,Lynn Falconer,1,21,0.0
90969,Mitch Bryars Jr.,1,21,0.0
90970,Carrie Clever,1,21,0.0
90971,Francis Robinson,1,21,0.0
90972,Staci Witt,1,21,0.0
90973,Kate Siegel,1,21,0.0
91001,Daryl G. Nickens,1,17,0.0
1685,Scott Edward Logan,1,4,0.0
1686,Marcel Shihadeh,1,4,0.0
1689,Amber Harley,1,4,0.0
11224,Chas Cash,1,2,0.0
11227,Gina Bonello,1,2,0.0
11230,Dave Brennan,1,2,0.0
16024,Joshua Zetumer,1,3,0.0
16026,Kevin Kuffa,1,3,0.0
15998,Mark Welser,1,17,0.0
15999,David Matusek,1,17,0.0
16002,Teya Sellan,1,17,0.0
1694,Henry Frost III,1,4,0.0
1696,Tiren Jhames,1,4,0.0
1697,Victoria Wagner,1,4,0.0
1698,Keith D. Gallagher,1,4,0.0
91017,Kristopher Steele,1,24,0.0
91018,Tom Burlinson,1,24,0.0
90984,Jonathan Finn,1,2,0.0
90985,Nicola Blackwell,1,2,0.0
90986,Janine Birkett,1,2,0.0
90987,Joe Renton,1,2,0.0
90988,Charles Brand,1,2,0.0
90989,Charlie Hardwick,1,2,0.0
90990,Jean Heywood,1,2,0.0
90993,River Alexander,1,5,0.0
90994,Ben Nearn,1,5,0.0
90995,Tom Rice,1,5,0.0
90997,Christopher Martin,1,17,0.0
90998,Janet Grillo,1,17,0.0
90999,Suzanne Broderick,1,17,0.0
91000,Christopher Reid,1,17,0.0
91033,Ray Feldman,1,49,0.0
91034,Mike Foran,1,49,0.0
91035,Jean Lajeunesse,1,49,0.0
91002,Georg Stanford Brown,1,17,0.0
91003,Wayne Heitman,1,17,0.0
91004,George Jackson,1,17,0.0
91005,Doug McHenry,1,17,0.0
91006,Michelle Minch,1,17,0.0
91008,Tommy Dysart,1,24,0.0
91009,Sigrid Thornton,1,24,0.0
91010,David Bradshaw,1,24,0.0
91011,George T. Miller,1,24,0.0
91012,Lorraine Bayly,1,24,0.0
91013,June Jago,1,24,0.0
91014,Cul Cullen,1,24,0.0
91016,Terence Donovan,1,24,0.0
91048,Deidre Stammers,1,49,0.0
91049,Robert Byrne,1,49,0.0
91050,Ciaran Bonass,1,49,0.0
91051,Kimball Miskoe,1,49,0.0
91019,A.B. 'Banjo' Paterson,1,24,0.0
91022,Meryl Rosner,1,49,0.0
91023,Gary Blatchford,1,49,0.0
91024,Irene Wu,1,49,0.0
91025,Tim Chi Ly,1,49,0.0
91026,Ken Scarborough,1,49,0.0
91027,Trevor Murphy,1,49,0.0
91028,Kye-Jeong Ahn,1,49,0.0
91029,Chris Dechert,1,49,0.0
91030,Doris Santos,1,49,0.0
91031,Jim Jinkins,1,49,0.0
91032,Constance Shulman,1,49,0.0
91064,Maurice Fontenot,1,49,0.0
91065,Kyung-Sik Song,1,49,0.0
91066,Miguel Martinez-Joffre,1,49,0.0
91068,Linda Burton,1,10,0.0
91036,Marina Dominis-Dunnigan,1,49,0.0
91037,Thomas McHugh,1,49,0.0
91038,Moss Freedman,1,49,0.0
91039,Don Poynter,1,49,0.0
91040,Freya Tanz,1,49,0.0
91041,Kieran Dowling,1,49,0.0
91042,Michael Zodorozny,1,49,0.0
91043,Tapani Knuutila,1,49,0.0
91044,Dick Codor,1,49,0.0
91045,Glenn McDonald,1,49,0.0
91046,Chris Phillips,1,49,0.0
91047,Adrian Newkirk,1,49,0.0
91054,Miriam Katin,1,49,0.0
91055,Darren Power,1,49,0.0
91056,Christopher McCulloch,1,49,0.0
91057,Liz Rathke,1,49,0.0
16004,Kevin Willis,1,17,0.0
16007,WBBrown II,1,3,0.0
16009,Isabel De Biasio,1,3,0.0
16016,Maribeth Knezev,1,3,0.0
15982,Aristidi Georgiopoulos,1,17,0.0
15985,Lanny Campbell,1,17,0.0
91058,Ethan Kanfer,1,49,0.0
91059,Christopher Palesty,1,49,0.0
91060,Baik-Ma Jeong,1,49,0.0
91061,Anthony Power,1,49,0.0
91062,Victor Glasko,1,49,0.0
91063,Ian Freedman,1,49,0.0
91069,Renée Victor,1,10,0.0
91070,Stephen Mack,1,10,0.0
91071,June Carter Cash,1,10,0.0
91073,Gary Allen,1,9,0.0
91074,Joe Abdullah,1,9,0.0
91075,Frank Yablans,1,9,0.0
91076,Adrian Aron,1,9,0.0
91077,Frank Perry,1,9,0.0
91078,Tracy Hotchner,1,9,0.0
91079,Jocelyn Brando,1,9,0.0
91080,Harry Goz,1,9,0.0
91083,David Schisgall,1,15,0.0
91084,Evgenia Peretz,1,15,0.0
91085,Matthew Mindler,1,15,0.0
91052,Jeffrey Nodelman,1,49,0.0
91053,Tony Curanaj,1,49,0.0
91118,Nathalie Trépanier,1,22,0.0
91119,Giacomo Gianniotti,1,22,0.0
91087,Kathy Fitzgerald,1,15,0.0
91088,Francesca Papalia,1,15,0.0
91089,Lucas Near-Verbrugghe,1,15,0.0
91090,Neal Lerner,1,15,0.0
91092,Lydia Haug,1,15,0.0
91094,Dominique Séguin,1,22,0.0
91096,Luc Boudrias,1,22,0.0
91097,Marc Primeau,1,22,0.0
91098,Eli Goree,1,22,0.0
91099,Josiane Fradette,1,22,0.0
91100,Jean-François Sauvé,1,22,0.0
91101,Christine Hantzo-Stoll,1,22,0.0
91102,Noemie Poirier,1,22,0.0
91103,Andrea Gotowtschikow,1,22,0.0
91134,Kate Garwood,1,22,0.0
91135,Gaetan Normandin,1,22,0.0
91104,Peter Moss,1,22,0.0
91105,Jessica Kardos,1,22,0.0
91106,Johann Bel,1,22,0.0
91107,Arek Komorowski,1,22,0.0
91108,Shanice Banton,1,22,0.0
91109,Nicolas Manuel,1,22,0.0
91110,Mathieu Beaudin,1,22,0.0
91111,Louis-Philippe Rochon,1,22,0.0
91112,Julie Mignot,1,22,0.0
91113,Adina Herbell,1,22,0.0
91114,Joe Shrapnel,1,22,0.0
91115,Cynthia Mourou,1,22,0.0
91116,Stan Sakellaropoulos,1,22,0.0
91117,Jean-Charles Levy,1,22,0.0
91150,Adele Givens,1,19,0.0
91152,Chrystale Wilson,1,19,0.0
91120,Stéphane Caron,1,22,0.0
91121,Olaf Mierau,1,22,0.0
91122,Ricky Watson,1,22,0.0
91123,Carole-Anne Hébert,1,22,0.0
91124,Jeremy Ferdman,1,22,0.0
91125,Thibault Grabherr,1,22,0.0
91126,Chris Theisinger,1,22,0.0
91127,Shamier Anderson,1,22,0.0
91128,Francois Hugo Turgeon,1,22,0.0
91129,Nikoma T. Beermann,1,22,0.0
91130,Gabrielle Marchand Roy,1,22,0.0
91131,Peter Skovsbo,1,22,0.0
91132,Christelle Deforceville,1,22,0.0
91133,Jye Skinn,1,22,0.0
91167,Frédéric Cambon,1,30,0.0
91168,Théo Cholbi,1,30,0.0
91169,Eric Viellerobe,1,30,0.0
91136,Jean-Philippe St-Laurent,1,22,0.0
91137,Anna Waterhouse,1,22,0.0
91138,Juliana Stenzel,1,22,0.0
91139,Chantel Riley,1,22,0.0
91140,Dondre Octave,1,22,0.0
91141,Pierre-Jules Audet,1,22,0.0
91142,Milo Larratt,1,22,0.0
91143,Karsten Brünig,1,22,0.0
91144,Nina Lauren,1,22,0.0
91145,Catherine Westgate,1,22,0.0
91146,Julien Boissaud,1,22,0.0
91147,Caroline Guagliardo,1,22,0.0
91148,Luc Dayan,1,22,0.0
91180,Hamid Djavadan,1,30,0.0
91181,Louise Marzaroli,1,30,0.0
91182,Segolene Amice,1,30,0.0
91183,Gautier Isern,1,30,0.0
91185,Cameron Mills,1,19,0.0
91186,Mikayla Donlon,1,19,0.0
91155,Dan Wilcox,1,30,0.0
91156,Marion Lambert,1,30,0.0
91158,Katrina Kim,1,30,0.0
91159,Kaya Blocksage,1,30,0.0
91160,Roger Van Hool,1,30,0.0
91161,Daniel Hawley,1,30,0.0
91162,Brian Wensel,1,30,0.0
91164,Arnaud Dutarte,1,30,0.0
91165,Moïra Douguet,1,30,0.0
91166,Cosme Castro,1,30,0.0
91195,Omer Mughal,1,19,0.0
91196,Christina Welsh,1,19,0.0
91199,Lola Dalferes,1,19,0.0
91200,Afonda Colbert,1,19,0.0
91201,Alberto García,1,19,0.0
91202,M. Cevin Cathell,1,19,0.0
91170,Emy Lévy,1,30,0.0
91171,Augustin Collet,1,30,0.0
91172,Hellyette Bess,1,30,0.0
91173,Ali Marhyar,1,30,0.0
91174,William Pruss,1,30,0.0
91175,Aryan Rahimian,1,30,0.0
91176,Samuel Aouizerate,1,30,0.0
91177,Olivia Csiky Trnka,1,30,0.0
91178,François Civil,1,30,0.0
91179,Laurent Bourgeat,1,30,0.0
91187,Talya Melvey,1,19,0.0
91188,Keitric Starks,1,19,0.0
91189,Zane,1,19,0.0
91190,Brandon Gonzales,1,19,0.0
91192,William Levy,1,19,0.0
15988,Barrie Wells,1,17,0.0
15991,Maggie Ostroff,1,17,0.0
15995,Sara Hyoun,1,17,0.0
15996,Vivien Nishi,1,17,0.0
15997,Ahmad Zargaran,1,17,0.0
15961,Josie Ochej,1,17,0.0
15963,Elizabeth Merrie,1,17,0.0
15968,Danise Lee,1,17,0.0
15969,Steve Ziolkowski,1,17,0.0
91193,John Newberg,1,19,0.0
91194,Lorraine Coppin,1,19,0.0
91217,Tommaso Ortino,1,15,0.0
91218,Erin Darke,1,15,0.0
91219,Rosa Arredondo,1,15,0.0
91221,Maxine Prescott,1,15,0.0
91222,Lex Lutzus,1,15,0.0
91223,Zillah Glory,1,15,0.0
91224,Lisa Genova,1,15,0.0
1670,Natalee Arteaga,1,4,0.0
1671,Kirill Ostapenko,1,4,0.0
1676,Gina Nalli,1,4,0.0
1677,Alma Martinez,1,4,0.0
1679,Marcus Goddard,1,4,0.0
91203,Alverta Perkins Dunigan,1,19,0.0
91204,Margaret Matheson,1,19,0.0
91205,Oneal A. Isaac,1,19,0.0
91207,Michael Bennett,1,19,0.0
91233,Peter Reynolds,1,28,0.0
91234,Mady Comfort,1,28,0.0
91235,Tyler MacDuff,1,28,0.0
91236,Paul Salata,1,28,0.0
91237,Henry Corden,1,28,0.0
91238,Geraldine Bogdonovich,1,28,0.0
91239,Wilma Reid,1,28,0.0
91240,Lawrence Ryle,1,28,0.0
91241,George Melford,1,28,0.0
91208,Noel Dawkins,1,19,0.0
91209,Ethel Ayler,1,19,0.0
91210,Allen Toussaint,1,19,0.0
91211,Ed Carr,1,19,0.0
91212,William Dotson,1,19,0.0
91213,Julian Dalcour,1,19,0.0
91214,Jake Smollett,1,19,0.0
91255,Don Bender,1,28,0.0
91256,Rama Bai,1,28,0.0
91226,Allison Estrin,1,15,0.0
91228,Eha Urbsalu,1,15,0.0
91230,Henry Daniell,1,28,0.0
15970,Philip Katsikas,1,17,0.0
15975,Tim Richardson,1,17,0.0
15977,Don Anderson,1,17,0.0
15979,Jesse Homan,1,17,0.0
15980,Lesley Neufeld,1,17,0.0
15943,Steve Woodley,1,17,0.0
15945,Suzanne Ward,1,17,0.0
15946,Jamie Westbury,1,17,0.0
15947,Janice Gardner,1,17,0.0
15949,Mark Mayer,1,17,0.0
91232,Joan Winfield,1,28,0.0
91273,Dede Gainor,1,28,0.0
91244,Yeghishe Harout,1,28,0.0
91245,Aurello Galli,1,28,0.0
91246,Donna Martell,1,28,0.0
91247,Tiger Joe Marsh,1,28,0.0
15952,Lorie Olson,1,17,0.0
15956,Nigel Vonas,1,17,0.0
15960,Andra Norton,1,17,0.0
11237,Bryan Gregg LaShelle,1,14,0.0
11238,John Allwine,1,14,0.0
11240,Carlos Zaragoza,1,14,0.0
11241,Goro Fujita,1,14,0.0
91249,Mika Waltari,1,28,0.0
91250,Gene Tierney,1,28,0.0
91251,Angela Clarke,1,28,0.0
91254,Karl 'Killer' Davis,1,28,0.0
91291,Jensen Daggett,1,23,0.0
91258,Michael Granger,1,28,0.0
91260,John Roy,1,28,0.0
91261,Judith Evelyn,1,28,0.0
15942,Steve Vincent,1,17,0.0
15923,Lenore Martinolich,1,17,0.0
15926,Ginny Sakamoto,1,17,0.0
15927,Daevina Danyluck,1,17,0.0
91264,Kay Koury,1,28,0.0
91266,Edmund Purdom,1,28,0.0
